ID,x,y,RA_deg,Dec_deg,area_px,elongation,size_ratio,class_guess
63,1455.378049426096,530.7072662843434,175.28268915977947,47.663019875384734,141.0,1.0449136486859054,1.3581175870181152,galaxy?
64,882.3300574169709,536.1628176469561,175.2951901091174,47.60052914151875,26.0,1.0822101103244537,0.9313236124346166,star?
65,751.0504786715281,550.0601813149264,175.30009720035332,47.58638583075892,50.0,1.1081086858670857,1.2359509645377547,star?
66,843.6414025268223,568.5929563966038,175.30122436746115,47.596748390219965,195.0,1.0351859724769188,1.4325608263977279,galaxy?
67,1491.6680269087724,567.220800879899,175.28787253421342,47.66748181851807,26.0,2.1495014718560896,1.1816738450277624,galaxy?
68,236.12995286416307,569.9069185371601,175.31371314209233,47.53043630026892,47.0,1.3748150661046583,1.4599436148565381,galaxy?
69,993.3667795294882,578.3430601934209,175.2997732179224,47.613228974197746,100.0,1.0333519144211865,1.3003674857424525,galaxy?
70,1478.7480779333023,577.2990782902846,175.28976864444144,47.666209129321295,76.0,1.0932032462924486,1.6852854295140898,galaxy?
71,1335.7375480758797,603.5609840907963,175.29692523181123,47.65095432947837,104.0,1.8552245519953308,1.8212542530246694,galaxy?
72,1752.0804461130494,603.1894040060596,175.28842121213447,47.69640580467129,56.0,1.0358360940738456,1.1610455038604148,star?
73,1215.8795278075006,618.47109845192,175.30176943857703,47.63807181706138,29.0,1.342785502220245,1.277373724800416,galaxy?
74,1638.9637269377395,625.3598793058477,175.29431253624884,47.68435898824416,23.0,1.5011789332997962,1.0227629368727138,galaxy?
75,768.6571439065425,656.242301814317,175.31693145997113,47.5897582214486,104.0,1.0295174633325104,1.3074218189992104,galaxy?
76,1077.394761245356,653.4611784019016,175.3102411178814,47.623429582765674,24.0,1.3318614977314749,1.101902957138778,galaxy?
77,2013.0828746860586,657.7062715997848,175.29196917745455,47.72564793518293,67.0,1.0133886567983725,1.202552063390813,star?
78,1488.2818320967947,684.0844563040492,175.3068892504581,47.668709847178256,523.0,2.629768351212041,3.598264826016206,galaxy?
79,1385.2057193860155,671.0468930842177,175.30686251391975,47.65727760236938,143.0,1.261476848979203,2.383505244267879,galaxy?
80,63.89964860992386,685.3505791597097,175.33585085972854,47.51320502181876,317.0,2.178094771596838,2.931334672787369,galaxy?
